DataKey,rgb,label,(times),DATE,totEarNum,SPAD,LAI,dsm,time,days
202504250923_7,/RGB/RGB_202504250923/RGB_202504250923_7/Augmented/RGB_202504250923_7_original_enhanced_darkenOriginal.jpg,7,7,22/4/2025,322,50.3,2.835,/DSM/DSM_202504250923/DSM_202504250923_7/DSM_202504250923_7_original_correctedTilt.tif,9.383333333333333,175
202504250923_7,/RGB/RGB_202504250923/RGB_202504250923_7/Augmented/RGB_202504250923_7_original_enhanced_flipped.jpg,7,7,22/4/2025,322,50.3,2.835,/DSM/DSM_202504250923/DSM_202504250923_7/Augmented/DSM_202504250923_7_original_flipped.tif,9.383333333333333,175
202504250923_7,/RGB/RGB_202504250923/RGB_202504250923_7/Augmented/RGB_202504250923_7_original_enhanced_jittered.jpg,7,7,22/4/2025,322,50.3,2.835,/DSM/DSM_202504250923/DSM_202504250923_7/DSM_202504250923_7_original_correctedTilt.tif,9.383333333333333,175
202504250923_7,/RGB/RGB_202504250923/RGB_202504250923_7/Augmented/RGB_202504250923_7_original_enhanced_noisy.jpg,7,7,22/4/2025,322,50.3,2.835,/DSM/DSM_202504250923/DSM_202504250923_7/DSM_202504250923_7_original_correctedTilt.tif,9.383333333333333,175
202504250923_7,/RGB/RGB_202504250923/RGB_202504250923_7/Augmented/RGB_202504250923_7_original_enhanced_original.jpg,7,7,22/4/2025,322,50.3,2.835,/DSM/DSM_202504250923/DSM_202504250923_7/DSM_202504250923_7_original_correctedTilt.tif,9.383333333333333,175
202504250923_7,/RGB/RGB_202504250923/RGB_202504250923_7/Augmented/RGB_202504250923_7_original_enhanced_rotated.jpg,7,7,22/4/2025,322,50.3,2.835,/DSM/DSM_202504250923/DSM_202504250923_7/Augmented/DSM_202504250923_7_original_rotated.tif,9.383333333333333,175
202504250923_7,/RGB/RGB_202504250923/RGB_202504250923_7/Augmented/RGB_202504250923_7_original_enhanced_zoomed.jpg,7,7,22/4/2025,322,50.3,2.835,/DSM/DSM_202504250923/DSM_202504250923_7/Augmented/DSM_202504250923_7_original_zoomed.tif,9.383333333333333,175
202504250923_7,/RGB/RGB_202504250923/RGB_202504250923_7/Augmented/RGB_202504250923_7_raw1_enhanced_brightenFlipped.jpg,7,7,22/4/2025,322,50.3,2.835,/DSM/DSM_202504250923/DSM_202504250923_7/Augmented/DSM_202504250923_7_original_flipped.tif,9.383333333333333,175
202504250923_7,/RGB/RGB_202504250923/RGB_202504250923_7/Augmented/RGB_202504250923_7_raw1_enhanced_brightenOriginal.jpg,7,7,22/4/2025,322,50.3,2.835,/DSM/DSM_202504250923/DSM_202504250923_7/DSM_202504250923_7_original_correctedTilt.tif,9.383333333333333,175
202504250923_7,/RGB/RGB_202504250923/RGB_202504250923_7/Augmented/RGB_202504250923_7_raw1_enhanced_darkenFlipped.jpg,7,7,22/4/2025,322,50.3,2.835,/DSM/DSM_202504250923/DSM_202504250923_7/Augmented/DSM_202504250923_7_original_flipped.tif,9.383333333333333,175
202504250923_7,/RGB/RGB_202504250923/RGB_202504250923_7/Augmented/RGB_202504250923_7_raw1_enhanced_darkenOriginal.jpg,7,7,22/4/2025,322,50.3,2.835,/DSM/DSM_202504250923/DSM_202504250923_7/DSM_202504250923_7_original_correctedTilt.tif,9.383333333333333,175
202504250923_7,/RGB/RGB_202504250923/RGB_202504250923_7/Augmented/RGB_202504250923_7_raw1_enhanced_flipped.jpg,7,7,22/4/2025,322,50.3,2.835,/DSM/DSM_202504250923/DSM_202504250923_7/Augmented/DSM_202504250923_7_original_flipped.tif,9.383333333333333,175
202504250923_7,/RGB/RGB_202504250923/RGB_202504250923_7/Augmented/RGB_202504250923_7_raw1_enhanced_jittered.jpg,7,7,22/4/2025,322,50.3,2.835,/DSM/DSM_202504250923/DSM_202504250923_7/DSM_202504250923_7_original_correctedTilt.tif,9.383333333333333,175
202504250923_7,/RGB/RGB_202504250923/RGB_202504250923_7/Augmented/RGB_202504250923_7_raw1_enhanced_noisy.jpg,7,7,22/4/2025,322,50.3,2.835,/DSM/DSM_202504250923/DSM_202504250923_7/DSM_202504250923_7_original_correctedTilt.tif,9.383333333333333,175
202504250923_7,/RGB/RGB_202504250923/RGB_202504250923_7/Augmented/RGB_202504250923_7_raw1_enhanced_original.jpg,7,7,22/4/2025,322,50.3,2.835,/DSM/DSM_202504250923/DSM_202504250923_7/DSM_202504250923_7_original_correctedTilt.tif,9.383333333333333,175
202504250923_7,/RGB/RGB_202504250923/RGB_202504250923_7/Augmented/RGB_202504250923_7_raw1_enhanced_rotated.jpg,7,7,22/4/2025,322,50.3,2.835,/DSM/DSM_202504250923/DSM_202504250923_7/Augmented/DSM_202504250923_7_original_rotated.tif,9.383333333333333,175
202504250923_7,/RGB/RGB_202504250923/RGB_202504250923_7/Augmented/RGB_202504250923_7_raw1_enhanced_zoomed.jpg,7,7,22/4/2025,322,50.3,2.835,/DSM/DSM_202504250923/DSM_202504250923_7/Augmented/DSM_202504250923_7_original_zoomed.tif,9.383333333333333,175
202504250923_8,/RGB/RGB_202504250923/RGB_202504250923_8/Augmented/RGB_202504250923_8_original_enhanced_brightenFlipped.jpg,8,7,22/4/2025,452,49.0,9.667,/DSM/DSM_202504250923/DSM_202504250923_8/Augmented/DSM_202504250923_8_original_flipped.tif,9.383333333333333,175
202504250923_8,/RGB/RGB_202504250923/RGB_202504250923_8/Augmented/RGB_202504250923_8_original_enhanced_brightenOriginal.jpg,8,7,22/4/2025,452,49.0,9.667,/DSM/DSM_202504250923/DSM_202504250923_8/DSM_202504250923_8_original_correctedTilt.tif,9.383333333333333,175
202504250923_8,/RGB/RGB_202504250923/RGB_202504250923_8/Augmented/RGB_202504250923_8_original_enhanced_darkenFlipped.jpg,8,7,22/4/2025,452,49.0,9.667,/DSM/DSM_202504250923/DSM_202504250923_8/Augmented/DSM_202504250923_8_original_flipped.tif,9.383333333333333,175
202504250923_8,/RGB/RGB_202504250923/RGB_202504250923_8/Augmented/RGB_202504250923_8_original_enhanced_darkenOriginal.jpg,8,7,22/4/2025,452,49.0,9.667,/DSM/DSM_202504250923/DSM_202504250923_8/DSM_202504250923_8_original_correctedTilt.tif,9.383333333333333,175
202504250923_8,/RGB/RGB_202504250923/RGB_202504250923_8/Augmented/RGB_202504250923_8_original_enhanced_flipped.jpg,8,7,22/4/2025,452,49.0,9.667,/DSM/DSM_202504250923/DSM_202504250923_8/Augmented/DSM_202504250923_8_original_flipped.tif,9.383333333333333,175
202504250923_8,/RGB/RGB_202504250923/RGB_202504250923_8/Augmented/RGB_202504250923_8_original_enhanced_jittered.jpg,8,7,22/4/2025,452,49.0,9.667,/DSM/DSM_202504250923/DSM_202504250923_8/DSM_202504250923_8_original_correctedTilt.tif,9.383333333333333,175
202504250923_8,/RGB/RGB_202504250923/RGB_202504250923_8/Augmented/RGB_202504250923_8_original_enhanced_noisy.jpg,8,7,22/4/2025,452,49.0,9.667,/DSM/DSM_202504250923/DSM_202504250923_8/DSM_202504250923_8_original_correctedTilt.tif,9.383333333333333,175
202504250923_8,/RGB/RGB_202504250923/RGB_202504250923_8/Augmented/RGB_202504250923_8_original_enhanced_original.jpg,8,7,22/4/2025,452,49.0,9.667,/DSM/DSM_202504250923/DSM_202504250923_8/DSM_202504250923_8_original_correctedTilt.tif,9.383333333333333,175
202504250923_8,/RGB/RGB_202504250923/RGB_202504250923_8/Augmented/RGB_202504250923_8_original_enhanced_rotated.jpg,8,7,22/4/2025,452,49.0,9.667,/DSM/DSM_202504250923/DSM_202504250923_8/Augmented/DSM_202504250923_8_original_rotated.tif,9.383333333333333,175
202504250923_8,/RGB/RGB_202504250923/RGB_202504250923_8/Augmented/RGB_202504250923_8_original_enhanced_zoomed.jpg,8,7,22/4/2025,452,49.0,9.667,/DSM/DSM_202504250923/DSM_202504250923_8/Augmented/DSM_202504250923_8_original_zoomed.tif,9.383333333333333,175
202504250923_8,/RGB/RGB_202504250923/RGB_202504250923_8/Augmented/RGB_202504250923_8_raw1_enhanced_brightenFlipped.jpg,8,7,22/4/2025,452,49.0,9.667,/DSM/DSM_202504250923/DSM_202504250923_8/Augmented/DSM_202504250923_8_original_flipped.tif,9.383333333333333,175
202504250923_8,/RGB/RGB_202504250923/RGB_202504250923_8/Augmented/RGB_202504250923_8_raw1_enhanced_brightenOriginal.jpg,8,7,22/4/2025,452,49.0,9.667,/DSM/DSM_202504250923/DSM_202504250923_8/DSM_202504250923_8_original_correctedTilt.tif,9.383333333333333,175
202504250923_8,/RGB/RGB_202504250923/RGB_202504250923_8/Augmented/RGB_202504250923_8_raw1_enhanced_darkenFlipped.jpg,8,7,22/4/2025,452,49.0,9.667,/DSM/DSM_202504250923/DSM_202504250923_8/Augmented/DSM_202504250923_8_original_flipped.tif,9.383333333333333,175
202504250923_8,/RGB/RGB_202504250923/RGB_202504250923_8/Augmented/RGB_202504250923_8_raw1_enhanced_darkenOriginal.jpg,8,7,22/4/2025,452,49.0,9.667,/DSM/DSM_202504250923/DSM_202504250923_8/DSM_202504250923_8_original_correctedTilt.tif,9.383333333333333,175
202504250923_8,/RGB/RGB_202504250923/RGB_202504250923_8/Augmented/RGB_202504250923_8_raw1_enhanced_flipped.jpg,8,7,22/4/2025,452,49.0,9.667,/DSM/DSM_202504250923/DSM_202504250923_8/Augmented/DSM_202504250923_8_original_flipped.tif,9.383333333333333,175
202504250923_8,/RGB/RGB_202504250923/RGB_202504250923_8/Augmented/RGB_202504250923_8_raw1_enhanced_jittered.jpg,8,7,22/4/2025,452,49.0,9.667,/DSM/DSM_202504250923/DSM_202504250923_8/DSM_202504250923_8_original_correctedTilt.tif,9.383333333333333,175
202504250923_8,/RGB/RGB_202504250923/RGB_202504250923_8/Augmented/RGB_202504250923_8_raw1_enhanced_noisy.jpg,8,7,22/4/2025,452,49.0,9.667,/DSM/DSM_202504250923/DSM_202504250923_8/DSM_202504250923_8_original_correctedTilt.tif,9.383333333333333,175
202504250923_8,/RGB/RGB_202504250923/RGB_202504250923_8/Augmented/RGB_202504250923_8_raw1_enhanced_original.jpg,8,7,22/4/2025,452,49.0,9.667,/DSM/DSM_202504250923/DSM_202504250923_8/DSM_202504250923_8_original_correctedTilt.tif,9.383333333333333,175
202504250923_8,/RGB/RGB_202504250923/RGB_202504250923_8/Augmented/RGB_202504250923_8_raw1_enhanced_rotated.jpg,8,7,22/4/2025,452,49.0,9.667,/DSM/DSM_202504250923/DSM_202504250923_8/Augmented/DSM_202504250923_8_original_rotated.tif,9.383333333333333,175
202504250923_8,/RGB/RGB_202504250923/RGB_202504250923_8/Augmented/RGB_202504250923_8_raw1_enhanced_zoomed.jpg,8,7,22/4/2025,452,49.0,9.667,/DSM/DSM_202504250923/DSM_202504250923_8/Augmented/DSM_202504250923_8_original_zoomed.tif,9.383333333333333,175
202504250923_9,/RGB/RGB_202504250923/RGB_202504250923_9/Augmented/RGB_202504250923_9_original_enhanced_brightenFlipped.jpg,9,7,22/4/2025,560,48.6,4.897,/DSM/DSM_202504250923/DSM_202504250923_9/Augmented/DSM_202504250923_9_original_flipped.tif,9.383333333333333,175
202504250923_9,/RGB/RGB_202504250923/RGB_202504250923_9/Augmented/RGB_202504250923_9_original_enhanced_brightenOriginal.jpg,9,7,22/4/2025,560,48.6,4.897,/DSM/DSM_202504250923/DSM_202504250923_9/DSM_202504250923_9_original_correctedTilt.tif,9.383333333333333,175
202504250923_9,/RGB/RGB_202504250923/RGB_202504250923_9/Augmented/RGB_202504250923_9_original_enhanced_darkenFlipped.jpg,9,7,22/4/2025,560,48.6,4.897,/DSM/DSM_202504250923/DSM_202504250923_9/Augmented/DSM_202504250923_9_original_flipped.tif,9.383333333333333,175
202504250923_9,/RGB/RGB_202504250923/RGB_202504250923_9/Augmented/RGB_202504250923_9_original_enhanced_darkenOriginal.jpg,9,7,22/4/2025,560,48.6,4.897,/DSM/DSM_202504250923/DSM_202504250923_9/DSM_202504250923_9_original_correctedTilt.tif,9.383333333333333,175
202504250923_9,/RGB/RGB_202504250923/RGB_202504250923_9/Augmented/RGB_202504250923_9_original_enhanced_flipped.jpg,9,7,22/4/2025,560,48.6,4.897,/DSM/DSM_202504250923/DSM_202504250923_9/Augmented/DSM_202504250923_9_original_flipped.tif,9.383333333333333,175
202504250923_9,/RGB/RGB_202504250923/RGB_202504250923_9/Augmented/RGB_202504250923_9_original_enhanced_jittered.jpg,9,7,22/4/2025,560,48.6,4.897,/DSM/DSM_202504250923/DSM_202504250923_9/DSM_202504250923_9_original_correctedTilt.tif,9.383333333333333,175
202504250923_9,/RGB/RGB_202504250923/RGB_202504250923_9/Augmented/RGB_202504250923_9_original_enhanced_noisy.jpg,9,7,22/4/2025,560,48.6,4.897,/DSM/DSM_202504250923/DSM_202504250923_9/DSM_202504250923_9_original_correctedTilt.tif,9.383333333333333,175
202504250923_9,/RGB/RGB_202504250923/RGB_202504250923_9/Augmented/RGB_202504250923_9_original_enhanced_original.jpg,9,7,22/4/2025,560,48.6,4.897,/DSM/DSM_202504250923/DSM_202504250923_9/DSM_202504250923_9_original_correctedTilt.tif,9.383333333333333,175
202504250923_9,/RGB/RGB_202504250923/RGB_202504250923_9/Augmented/RGB_202504250923_9_original_enhanced_rotated.jpg,9,7,22/4/2025,560,48.6,4.897,/DSM/DSM_202504250923/DSM_202504250923_9/Augmented/DSM_202504250923_9_original_rotated.tif,9.383333333333333,175
202504250923_9,/RGB/RGB_202504250923/RGB_202504250923_9/Augmented/RGB_202504250923_9_original_enhanced_zoomed.jpg,9,7,22/4/2025,560,48.6,4.897,/DSM/DSM_202504250923/DSM_202504250923_9/Augmented/DSM_202504250923_9_original_zoomed.tif,9.383333333333333,175
202504250923_9,/RGB/RGB_202504250923/RGB_202504250923_9/Augmented/RGB_202504250923_9_raw1_enhanced_brightenFlipped.jpg,9,7,22/4/2025,560,48.6,4.897,/DSM/DSM_202504250923/DSM_202504250923_9/Augmented/DSM_202504250923_9_original_flipped.tif,9.383333333333333,175
202504250923_9,/RGB/RGB_202504250923/RGB_202504250923_9/Augmented/RGB_202504250923_9_raw1_enhanced_brightenOriginal.jpg,9,7,22/4/2025,560,48.6,4.897,/DSM/DSM_202504250923/DSM_202504250923_9/DSM_202504250923_9_original_correctedTilt.tif,9.383333333333333,175
202504250923_9,/RGB/RGB_202504250923/RGB_202504250923_9/Augmented/RGB_202504250923_9_raw1_enhanced_darkenFlipped.jpg,9,7,22/4/2025,560,48.6,4.897,/DSM/DSM_202504250923/DSM_202504250923_9/Augmented/DSM_202504250923_9_original_flipped.tif,9.383333333333333,175
202504250923_9,/RGB/RGB_202504250923/RGB_202504250923_9/Augmented/RGB_202504250923_9_raw1_enhanced_darkenOriginal.jpg,9,7,22/4/2025,560,48.6,4.897,/DSM/DSM_202504250923/DSM_202504250923_9/DSM_202504250923_9_original_correctedTilt.tif,9.383333333333333,175
202504250923_9,/RGB/RGB_202504250923/RGB_202504250923_9/Augmented/RGB_202504250923_9_raw1_enhanced_flipped.jpg,9,7,22/4/2025,560,48.6,4.897,/DSM/DSM_202504250923/DSM_202504250923_9/Augmented/DSM_202504250923_9_original_flipped.tif,9.383333333333333,175
202504250923_9,/RGB/RGB_202504250923/RGB_202504250923_9/Augmented/RGB_202504250923_9_raw1_enhanced_jittered.jpg,9,7,22/4/2025,560,48.6,4.897,/DSM/DSM_202504250923/DSM_202504250923_9/DSM_202504250923_9_original_correctedTilt.tif,9.383333333333333,175
202504250923_9,/RGB/RGB_202504250923/RGB_202504250923_9/Augmented/RGB_202504250923_9_raw1_enhanced_noisy.jpg,9,7,22/4/2025,560,48.6,4.897,/DSM/DSM_202504250923/DSM_202504250923_9/DSM_202504250923_9_original_correctedTilt.tif,9.383333333333333,175
202504250923_9,/RGB/RGB_202504250923/RGB_202504250923_9/Augmented/RGB_202504250923_9_raw1_enhanced_original.jpg,9,7,22/4/2025,560,48.6,4.897,/DSM/DSM_202504250923/DSM_202504250923_9/DSM_202504250923_9_original_correctedTilt.tif,9.383333333333333,175
202504250923_9,/RGB/RGB_202504250923/RGB_202504250923_9/Augmented/RGB_202504250923_9_raw1_enhanced_rotated.jpg,9,7,22/4/2025,560,48.6,4.897,/DSM/DSM_202504250923/DSM_202504250923_9/Augmented/DSM_202504250923_9_original_rotated.tif,9.383333333333333,175
202504250923_9,/RGB/RGB_202504250923/RGB_202504250923_9/Augmented/RGB_202504250923_9_raw1_enhanced_zoomed.jpg,9,7,22/4/2025,560,48.6,4.897,/DSM/DSM_202504250923/DSM_202504250923_9/Augmented/DSM_202504250923_9_original_zoomed.tif,9.383333333333333,175
202504301004_1,/RGB/RGB_202504301004/RGB_202504301004_1/Augmented/RGB_202504301004_1_original_enhanced_brightenFlipped.jpg,1,8,30/4/2025,594,49.4,5.816,/DSM/DSM_202504301004/DSM_202504301004_1/Augmented/DSM_202504301004_1_original_flipped.tif,10.066666666666666,180
202504301004_1,/RGB/RGB_202504301004/RGB_202504301004_1/Augmented/RGB_202504301004_1_original_enhanced_brightenOriginal.jpg,1,8,30/4/2025,594,49.4,5.816,/DSM/DSM_202504301004/DSM_202504301004_1/DSM_202504301004_1_original_correctedTilt.tif,10.066666666666666,180
202504301004_1,/RGB/RGB_202504301004/RGB_202504301004_1/Augmented/RGB_202504301004_1_original_enhanced_darkenFlipped.jpg,1,8,30/4/2025,594,49.4,5.816,/DSM/DSM_202504301004/DSM_202504301004_1/Augmented/DSM_202504301004_1_original_flipped.tif,10.066666666666666,180
202504301004_1,/RGB/RGB_202504301004/RGB_202504301004_1/Augmented/RGB_202504301004_1_original_enhanced_darkenOriginal.jpg,1,8,30/4/2025,594,49.4,5.816,/DSM/DSM_202504301004/DSM_202504301004_1/DSM_202504301004_1_original_correctedTilt.tif,10.066666666666666,180
202504301004_1,/RGB/RGB_202504301004/RGB_202504301004_1/Augmented/RGB_202504301004_1_original_enhanced_flipped.jpg,1,8,30/4/2025,594,49.4,5.816,/DSM/DSM_202504301004/DSM_202504301004_1/Augmented/DSM_202504301004_1_original_flipped.tif,10.066666666666666,180
202504301004_1,/RGB/RGB_202504301004/RGB_202504301004_1/Augmented/RGB_202504301004_1_original_enhanced_jittered.jpg,1,8,30/4/2025,594,49.4,5.816,/DSM/DSM_202504301004/DSM_202504301004_1/DSM_202504301004_1_original_correctedTilt.tif,10.066666666666666,180
202504301004_1,/RGB/RGB_202504301004/RGB_202504301004_1/Augmented/RGB_202504301004_1_original_enhanced_noisy.jpg,1,8,30/4/2025,594,49.4,5.816,/DSM/DSM_202504301004/DSM_202504301004_1/DSM_202504301004_1_original_correctedTilt.tif,10.066666666666666,180
202504301004_1,/RGB/RGB_202504301004/RGB_202504301004_1/Augmented/RGB_202504301004_1_original_enhanced_original.jpg,1,8,30/4/2025,594,49.4,5.816,/DSM/DSM_202504301004/DSM_202504301004_1/DSM_202504301004_1_original_correctedTilt.tif,10.066666666666666,180
202504301004_1,/RGB/RGB_202504301004/RGB_202504301004_1/Augmented/RGB_202504301004_1_original_enhanced_rotated.jpg,1,8,30/4/2025,594,49.4,5.816,/DSM/DSM_202504301004/DSM_202504301004_1/Augmented/DSM_202504301004_1_original_rotated.tif,10.066666666666666,180
202504301004_1,/RGB/RGB_202504301004/RGB_202504301004_1/Augmented/RGB_202504301004_1_original_enhanced_zoomed.jpg,1,8,30/4/2025,594,49.4,5.816,/DSM/DSM_202504301004/DSM_202504301004_1/Augmented/DSM_202504301004_1_original_zoomed.tif,10.066666666666666,180
202504301004_1,/RGB/RGB_202504301004/RGB_202504301004_1/Augmented/RGB_202504301004_1_raw1_enhanced_brightenFlipped.jpg,1,8,30/4/2025,594,49.4,5.816,/DSM/DSM_202504301004/DSM_202504301004_1/Augmented/DSM_202504301004_1_original_flipped.tif,10.066666666666666,180
202504301004_1,/RGB/RGB_202504301004/RGB_202504301004_1/Augmented/RGB_202504301004_1_raw1_enhanced_brightenOriginal.jpg,1,8,30/4/2025,594,49.4,5.816,/DSM/DSM_202504301004/DSM_202504301004_1/DSM_202504301004_1_original_correctedTilt.tif,10.066666666666666,180
202504301004_1,/RGB/RGB_202504301004/RGB_202504301004_1/Augmented/RGB_202504301004_1_raw1_enhanced_darkenFlipped.jpg,1,8,30/4/2025,594,49.4,5.816,/DSM/DSM_202504301004/DSM_202504301004_1/Augmented/DSM_202504301004_1_original_flipped.tif,10.066666666666666,180
202504301004_1,/RGB/RGB_202504301004/RGB_202504301004_1/Augmented/RGB_202504301004_1_raw1_enhanced_darkenOriginal.jpg,1,8,30/4/2025,594,49.4,5.816,/DSM/DSM_202504301004/DSM_202504301004_1/DSM_202504301004_1_original_correctedTilt.tif,10.066666666666666,180
202504301004_1,/RGB/RGB_202504301004/RGB_202504301004_1/Augmented/RGB_202504301004_1_raw1_enhanced_flipped.jpg,1,8,30/4/2025,594,49.4,5.816,/DSM/DSM_202504301004/DSM_202504301004_1/Augmented/DSM_202504301004_1_original_flipped.tif,10.066666666666666,180
202504301004_1,/RGB/RGB_202504301004/RGB_202504301004_1/Augmented/RGB_202504301004_1_raw1_enhanced_jittered.jpg,1,8,30/4/2025,594,49.4,5.816,/DSM/DSM_202504301004/DSM_202504301004_1/DSM_202504301004_1_original_correctedTilt.tif,10.066666666666666,180
202504301004_1,/RGB/RGB_202504301004/RGB_202504301004_1/Augmented/RGB_202504301004_1_raw1_enhanced_noisy.jpg,1,8,30/4/2025,594,49.4,5.816,/DSM/DSM_202504301004/DSM_202504301004_1/DSM_202504301004_1_original_correctedTilt.tif,10.066666666666666,180
202504301004_1,/RGB/RGB_202504301004/RGB_202504301004_1/Augmented/RGB_202504301004_1_raw1_enhanced_original.jpg,1,8,30/4/2025,594,49.4,5.816,/DSM/DSM_202504301004/DSM_202504301004_1/DSM_202504301004_1_original_correctedTilt.tif,10.066666666666666,180
202504301004_1,/RGB/RGB_202504301004/RGB_202504301004_1/Augmented/RGB_202504301004_1_raw1_enhanced_rotated.jpg,1,8,30/4/2025,594,49.4,5.816,/DSM/DSM_202504301004/DSM_202504301004_1/Augmented/DSM_202504301004_1_original_rotated.tif,10.066666666666666,180
202504301004_1,/RGB/RGB_202504301004/RGB_202504301004_1/Augmented/RGB_202504301004_1_raw1_enhanced_zoomed.jpg,1,8,30/4/2025,594,49.4,5.816,/DSM/DSM_202504301004/DSM_202504301004_1/Augmented/DSM_202504301004_1_original_zoomed.tif,10.066666666666666,180
202504301004_10,/RGB/RGB_202504301004/RGB_202504301004_10/Augmented/RGB_202504301004_10_original_enhanced_brightenFlipped.jpg,10,8,30/4/2025,487,54.3,5.644,/DSM/DSM_202504301004/DSM_202504301004_10/Augmented/DSM_202504301004_10_original_flipped.tif,10.066666666666666,180
202504301004_10,/RGB/RGB_202504301004/RGB_202504301004_10/Augmented/RGB_202504301004_10_original_enhanced_brightenOriginal.jpg,10,8,30/4/2025,487,54.3,5.644,/DSM/DSM_202504301004/DSM_202504301004_10/DSM_202504301004_10_original_correctedTilt.tif,10.066666666666666,180
202504301004_10,/RGB/RGB_202504301004/RGB_202504301004_10/Augmented/RGB_202504301004_10_original_enhanced_darkenFlipped.jpg,10,8,30/4/2025,487,54.3,5.644,/DSM/DSM_202504301004/DSM_202504301004_10/Augmented/DSM_202504301004_10_original_flipped.tif,10.066666666666666,180
202504301004_10,/RGB/RGB_202504301004/RGB_202504301004_10/Augmented/RGB_202504301004_10_original_enhanced_darkenOriginal.jpg,10,8,30/4/2025,487,54.3,5.644,/DSM/DSM_202504301004/DSM_202504301004_10/DSM_202504301004_10_original_correctedTilt.tif,10.066666666666666,180
202504301004_10,/RGB/RGB_202504301004/RGB_202504301004_10/Augmented/RGB_202504301004_10_original_enhanced_flipped.jpg,10,8,30/4/2025,487,54.3,5.644,/DSM/DSM_202504301004/DSM_202504301004_10/Augmented/DSM_202504301004_10_original_flipped.tif,10.066666666666666,180
202504301004_10,/RGB/RGB_202504301004/RGB_202504301004_10/Augmented/RGB_202504301004_10_original_enhanced_jittered.jpg,10,8,30/4/2025,487,54.3,5.644,/DSM/DSM_202504301004/DSM_202504301004_10/DSM_202504301004_10_original_correctedTilt.tif,10.066666666666666,180
202504301004_10,/RGB/RGB_202504301004/RGB_202504301004_10/Augmented/RGB_202504301004_10_original_enhanced_noisy.jpg,10,8,30/4/2025,487,54.3,5.644,/DSM/DSM_202504301004/DSM_202504301004_10/DSM_202504301004_10_original_correctedTilt.tif,10.066666666666666,180
202504301004_10,/RGB/RGB_202504301004/RGB_202504301004_10/Augmented/RGB_202504301004_10_original_enhanced_original.jpg,10,8,30/4/2025,487,54.3,5.644,/DSM/DSM_202504301004/DSM_202504301004_10/DSM_202504301004_10_original_correctedTilt.tif,10.066666666666666,180
202504301004_10,/RGB/RGB_202504301004/RGB_202504301004_10/Augmented/RGB_202504301004_10_original_enhanced_rotated.jpg,10,8,30/4/2025,487,54.3,5.644,/DSM/DSM_202504301004/DSM_202504301004_10/Augmented/DSM_202504301004_10_original_rotated.tif,10.066666666666666,180
202504301004_10,/RGB/RGB_202504301004/RGB_202504301004_10/Augmented/RGB_202504301004_10_original_enhanced_zoomed.jpg,10,8,30/4/2025,487,54.3,5.644,/DSM/DSM_202504301004/DSM_202504301004_10/Augmented/DSM_202504301004_10_original_zoomed.tif,10.066666666666666,180
202504301004_10,/RGB/RGB_202504301004/RGB_202504301004_10/Augmented/RGB_202504301004_10_raw1_enhanced_brightenFlipped.jpg,10,8,30/4/2025,487,54.3,5.644,/DSM/DSM_202504301004/DSM_202504301004_10/Augmented/DSM_202504301004_10_original_flipped.tif,10.066666666666666,180
202504301004_10,/RGB/RGB_202504301004/RGB_202504301004_10/Augmented/RGB_202504301004_10_raw1_enhanced_brightenOriginal.jpg,10,8,30/4/2025,487,54.3,5.644,/DSM/DSM_202504301004/DSM_202504301004_10/DSM_202504301004_10_original_correctedTilt.tif,10.066666666666666,180
202504301004_10,/RGB/RGB_202504301004/RGB_202504301004_10/Augmented/RGB_202504301004_10_raw1_enhanced_darkenFlipped.jpg,10,8,30/4/2025,487,54.3,5.644,/DSM/DSM_202504301004/DSM_202504301004_10/Augmented/DSM_202504301004_10_original_flipped.tif,10.066666666666666,180
202504301004_10,/RGB/RGB_202504301004/RGB_202504301004_10/Augmented/RGB_202504301004_10_raw1_enhanced_darkenOriginal.jpg,10,8,30/4/2025,487,54.3,5.644,/DSM/DSM_202504301004/DSM_202504301004_10/DSM_202504301004_10_original_correctedTilt.tif,10.066666666666666,180
202504301004_10,/RGB/RGB_202504301004/RGB_202504301004_10/Augmented/RGB_202504301004_10_raw1_enhanced_flipped.jpg,10,8,30/4/2025,487,54.3,5.644,/DSM/DSM_202504301004/DSM_202504301004_10/Augmented/DSM_202504301004_10_original_flipped.tif,10.066666666666666,180
202504301004_10,/RGB/RGB_202504301004/RGB_202504301004_10/Augmented/RGB_202504301004_10_raw1_enhanced_jittered.jpg,10,8,30/4/2025,487,54.3,5.644,/DSM/DSM_202504301004/DSM_202504301004_10/DSM_202504301004_10_original_correctedTilt.tif,10.066666666666666,180
202504301004_10,/RGB/RGB_202504301004/RGB_202504301004_10/Augmented/RGB_202504301004_10_raw1_enhanced_noisy.jpg,10,8,30/4/2025,487,54.3,5.644,/DSM/DSM_202504301004/DSM_202504301004_10/DSM_202504301004_10_original_correctedTilt.tif,10.066666666666666,180
202504301004_10,/RGB/RGB_202504301004/RGB_202504301004_10/Augmented/RGB_202504301004_10_raw1_enhanced_original.jpg,10,8,30/4/2025,487,54.3,5.644,/DSM/DSM_202504301004/DSM_202504301004_10/DSM_202504301004_10_original_correctedTilt.tif,10.066666666666666,180
